review_id,product_id,review_date,review_text,rating
13935,3795,2023-12-28 17:02:05,Not as advertised.,4
13936,2491,2021-06-19 00:00:51,Not as advertised.,1
13937,1177,2020-03-05 10:32:52,Fantastic performance.,3
13938,376,2022-08-22 10:02:19,Fantastic performance.,2
13939,2761,2022-02-18 06:07:06,Not as advertised.,1
13940,3291,2023-06-28 03:59:46,Fantastic performance.,1
13941,1944,2024-05-10 23:46:57,Battery drains fast.,2
13942,958,2024-07-12 13:33:49,User-friendly interface.,5
13943,811,2021-08-21 21:14:10,Would not recommend.,5
13944,4923,2023-04-10 12:46:55,Not as advertised.,5
13945,1534,2024-12-18 22:31:58,Customer support was helpful.,3
13946,4431,2020-08-18 20:31:09,Poor build quality.,5
13947,410,2023-01-11 21:26:40,User-friendly interface.,3
13948,54,2024-06-27 07:19:41,Fantastic performance.,2
13949,4797,2023-05-30 19:52:34,Would not recommend.,1
13950,1099,2023-01-23 09:48:08,Not as advertised.,4
13951,2397,2024-10-26 23:07:26,Not as advertised.,4
13952,975,2024-02-04 19:09:13,Poor build quality.,3
13953,4489,2024-06-19 14:55:12,Great product!,3
13954,4650,2021-06-02 04:31:51,Exceeded expectations.,1
13955,2895,2020-04-16 15:33:38,Would not recommend.,2
13956,3280,2022-06-10 23:56:10,Customer support was helpful.,1
13957,4922,2020-04-20 10:45:26,User-friendly interface.,3
13958,4840,2021-11-10 21:27:53,Great product!,1
13959,2225,2022-03-22 20:19:27,Exceeded expectations.,3
13960,2559,2020-11-12 21:17:32,Exceeded expectations.,4
13961,3691,2022-02-02 17:39:22,User-friendly interface.,1
13962,139,2023-07-23 04:34:46,Not as advertised.,2
13963,3174,2021-12-23 10:45:42,Value for money.,4
13964,2521,2023-04-09 12:35:17,Value for money.,2
13965,4638,2020-06-23 05:10:24,Would not recommend.,2
13966,2242,2021-02-17 22:59:44,Great product!,3
13967,3828,2022-06-04 07:26:46,Great product!,2
13968,1338,2020-07-29 22:27:04,Great product!,5
13969,4090,2023-04-20 00:04:34,Fantastic performance.,2
13970,2853,2023-09-28 18:24:19,Exceeded expectations.,1
13971,2295,2024-06-30 04:31:06,User-friendly interface.,3
13972,2678,2021-05-16 13:32:03,Value for money.,3
13973,73,2020-05-25 04:04:06,Would not recommend.,5
13974,2879,2020-11-06 00:14:23,Fantastic performance.,3
13975,2142,2020-01-26 21:04:42,Value for money.,3
13976,4531,2023-05-05 12:37:56,User-friendly interface.,4
13977,1807,2024-05-25 11:20:35,Poor build quality.,4
13978,2046,2021-03-14 16:31:24,Fantastic performance.,4
13979,3503,2020-12-01 16:43:37,Customer support was helpful.,5
13980,4553,2021-03-10 18:03:43,Not as advertised.,3
13981,3502,2022-01-27 21:33:47,User-friendly interface.,3
13982,2277,2022-06-24 20:10:38,Fantastic performance.,3
13983,2078,2023-02-14 19:00:11,Battery drains fast.,2
13984,1649,2020-03-02 07:36:53,Customer support was helpful.,3
13985,335,2024-11-12 16:08:47,Value for money.,3
13986,4756,2020-03-20 03:18:14,Would not recommend.,1
13987,4665,2022-01-20 05:03:58,Not as advertised.,1
13988,4273,2023-04-03 09:43:05,Not as advertised.,3
13989,2872,2022-03-17 05:35:08,Poor build quality.,2
13990,2616,2020-01-08 16:10:30,Customer support was helpful.,2
13991,4873,2021-11-19 15:08:27,User-friendly interface.,5
13992,4173,2020-08-05 04:22:56,Great product!,5
13993,933,2021-06-29 04:28:42,Great product!,3
13994,636,2023-06-22 20:07:41,Fantastic performance.,4
13995,3230,2022-11-08 02:03:51,Customer support was helpful.,2
13996,1191,2024-02-28 22:57:25,Fantastic performance.,4
13997,12,2023-09-09 21:45:33,Not as advertised.,5
13998,4003,2024-05-20 03:50:24,Battery drains fast.,2
13999,4927,2022-09-17 17:04:58,Exceeded expectations.,4
14000,1450,2021-04-08 09:38:56,Would not recommend.,3
14001,449,2020-09-25 02:13:35,Not as advertised.,4
14002,2497,2024-07-30 19:15:55,Value for money.,5
14003,427,2022-11-30 08:11:40,Poor build quality.,2
14004,916,2022-03-21 20:03:11,Battery drains fast.,2
14005,3170,2022-02-14 14:38:43,Exceeded expectations.,2
14006,4727,2023-08-22 09:18:12,Customer support was helpful.,3
14007,4322,2023-07-29 21:07:03,Would not recommend.,2
14008,447,2024-01-28 21:34:55,Would not recommend.,4
14009,1911,2020-02-15 10:34:25,Not as advertised.,1
14010,3736,2023-01-02 17:34:27,User-friendly interface.,1
14011,2251,2021-12-09 09:00:03,Fantastic performance.,3
14012,4771,2022-04-02 08:47:03,Customer support was helpful.,4
14013,2682,2022-08-20 21:10:49,Battery drains fast.,3
14014,1402,2021-08-04 19:55:20,Fantastic performance.,1
14015,3408,2021-10-02 19:28:57,Not as advertised.,2
14016,1044,2020-12-16 10:57:28,User-friendly interface.,1
14017,3019,2022-12-24 06:19:21,Poor build quality.,1
14018,392,2021-02-09 19:01:26,Exceeded expectations.,1
14019,4820,2022-05-27 18:50:26,Poor build quality.,3
14020,1286,2023-07-13 09:48:05,Battery drains fast.,5
14021,4110,2021-08-27 08:26:36,User-friendly interface.,3
14022,2435,2024-07-12 03:44:32,Value for money.,5
14023,642,2020-08-09 21:08:20,Exceeded expectations.,3
14024,1046,2022-05-17 06:04:59,User-friendly interface.,1
14025,4321,2020-06-11 11:37:31,Would not recommend.,2
14026,4038,2024-05-25 04:43:07,Value for money.,4
14027,3048,2022-05-10 00:52:03,Would not recommend.,5
14028,1158,2024-03-12 09:18:44,User-friendly interface.,3
14029,3250,2020-08-09 21:16:35,Customer support was helpful.,2
14030,3628,2021-05-18 01:53:49,Fantastic performance.,4
14031,1544,2024-06-30 16:58:55,Not as advertised.,2
14032,792,2022-02-05 06:26:48,Not as advertised.,5
14033,437,2021-11-20 04:54:25,Great product!,5
14034,3515,2022-01-21 09:11:58,Value for money.,4
14035,4677,2023-07-06 20:26:11,User-friendly interface.,4
14036,4783,2020-09-05 03:49:33,Great product!,5
14037,4461,2024-09-19 16:08:13,Poor build quality.,5
14038,3960,2022-06-08 00:21:02,Poor build quality.,1
14039,4365,2020-04-27 12:33:02,Battery drains fast.,4
14040,1717,2020-12-09 00:36:47,Would not recommend.,4
14041,3637,2023-01-31 07:31:24,Fantastic performance.,5
14042,3365,2022-08-11 03:52:28,Not as advertised.,3
14043,4174,2021-03-29 00:21:48,Not as advertised.,1
14044,189,2023-10-24 14:44:55,Not as advertised.,3
14045,2719,2023-11-13 21:38:11,Would not recommend.,5
14046,2406,2024-01-21 01:21:36,Not as advertised.,1
14047,3931,2024-08-11 21:48:29,Great product!,1
14048,3166,2021-01-28 20:31:33,Great product!,5
14049,903,2020-02-17 07:52:47,Battery drains fast.,2
14050,341,2022-12-24 11:57:13,Poor build quality.,2
14051,2882,2024-10-15 22:20:36,User-friendly interface.,4
14052,4507,2022-08-26 07:53:26,Customer support was helpful.,5
14053,4994,2022-01-28 08:27:54,Battery drains fast.,5
14054,644,2020-10-12 00:43:05,Great product!,3
14055,21,2020-03-26 06:40:13,Customer support was helpful.,5
14056,3073,2021-02-14 09:45:59,Battery drains fast.,2
14057,678,2023-05-20 23:34:22,User-friendly interface.,5
14058,1100,2022-08-01 07:57:33,Not as advertised.,3
14059,2651,2021-02-25 19:45:11,Fantastic performance.,4
14060,3470,2024-01-15 07:33:35,Not as advertised.,1
14061,4184,2021-12-20 01:38:40,Value for money.,4
14062,2065,2024-02-14 12:59:53,Great product!,3
14063,3401,2022-05-14 15:18:25,Poor build quality.,5
14064,2872,2024-09-27 16:40:24,Fantastic performance.,2
14065,2431,2022-06-04 22:42:30,Would not recommend.,5
14066,2688,2020-06-07 20:35:38,Battery drains fast.,1
14067,1417,2021-12-09 14:35:12,Value for money.,2
14068,4406,2020-03-04 20:13:20,Would not recommend.,4
14069,492,2024-02-18 19:46:05,Would not recommend.,3
14070,760,2024-07-03 18:32:44,Poor build quality.,4
14071,3502,2022-08-09 06:16:34,Great product!,1
14072,1,2021-12-12 07:02:11,Poor build quality.,1
14073,2089,2023-03-11 15:27:08,User-friendly interface.,5
14074,3657,2023-02-03 22:28:43,Would not recommend.,5
14075,4768,2023-01-31 22:01:02,Value for money.,5
14076,212,2023-01-25 05:27:47,Customer support was helpful.,1
14077,3723,2024-07-24 11:21:03,Fantastic performance.,2
14078,3518,2024-11-18 05:30:48,Great product!,4
14079,1966,2020-08-07 13:20:24,Battery drains fast.,4
14080,304,2024-05-05 02:56:53,Customer support was helpful.,3
14081,4787,2020-07-11 13:18:58,Fantastic performance.,3
14082,3773,2020-07-27 11:37:34,Value for money.,2
14083,1782,2020-09-11 20:20:07,Not as advertised.,5
14084,3226,2023-05-15 14:59:48,Fantastic performance.,5
14085,4712,2023-11-22 17:39:46,Not as advertised.,2
14086,4619,2022-04-16 09:15:57,Exceeded expectations.,4
14087,2073,2020-03-04 12:55:19,Great product!,5
14088,808,2022-06-28 22:26:57,Exceeded expectations.,4
14089,4121,2023-07-31 16:36:38,Customer support was helpful.,1
14090,1777,2021-12-01 15:58:25,Customer support was helpful.,3
14091,3191,2023-08-06 21:26:32,Not as advertised.,5
14092,4043,2022-01-13 02:12:37,Value for money.,3
14093,4204,2023-10-09 04:57:06,User-friendly interface.,2
14094,1354,2022-07-08 17:59:58,Great product!,1
14095,180,2021-01-15 15:55:05,Customer support was helpful.,5
14096,881,2021-07-21 19:03:08,Exceeded expectations.,5
14097,1831,2022-02-20 13:54:55,Customer support was helpful.,4
14098,4699,2021-02-17 02:41:14,Poor build quality.,3
14099,4003,2024-01-25 19:31:43,Exceeded expectations.,1
14100,2801,2020-06-10 12:02:28,Exceeded expectations.,4
14101,4264,2023-06-27 07:50:46,Customer support was helpful.,1
14102,223,2023-01-01 10:56:55,Great product!,1
14103,4565,2023-11-20 15:34:35,Not as advertised.,2
14104,4374,2022-08-21 21:27:25,Fantastic performance.,2
14105,2238,2024-08-24 12:54:29,Great product!,4
14106,2579,2021-07-29 10:10:06,Customer support was helpful.,4
14107,1779,2024-04-05 01:43:16,Poor build quality.,4
14108,621,2023-08-04 05:22:01,Not as advertised.,1
14109,1214,2023-10-06 10:03:49,Customer support was helpful.,5
14110,4055,2022-06-25 01:04:48,Poor build quality.,2
14111,4314,2024-04-05 05:17:31,Poor build quality.,5
14112,4264,2020-01-01 19:57:52,Great product!,3
14113,2828,2023-04-19 16:59:01,Poor build quality.,2
14114,2241,2021-08-09 10:38:19,Value for money.,3
14115,1363,2020-02-12 21:32:59,Not as advertised.,3
14116,2839,2022-07-15 00:42:08,Great product!,4
14117,2503,2022-10-01 06:26:42,Great product!,1
14118,2241,2022-12-11 13:29:15,Fantastic performance.,5
14119,93,2024-09-13 07:04:01,Exceeded expectations.,3
14120,1239,2022-03-19 07:53:32,Fantastic performance.,4
14121,4609,2024-06-24 06:02:16,Customer support was helpful.,1
14122,3471,2020-02-17 06:00:34,User-friendly interface.,2
14123,3236,2024-07-11 08:20:03,Great product!,3
14124,4202,2024-06-03 07:50:54,Battery drains fast.,4
14125,2765,2023-04-28 02:03:31,Customer support was helpful.,4
14126,3605,2023-02-03 14:05:52,Not as advertised.,4
14127,2836,2022-05-23 06:43:16,User-friendly interface.,2
14128,3902,2021-12-09 18:56:01,Poor build quality.,1
14129,3235,2020-11-18 02:12:30,User-friendly interface.,5
14130,3629,2021-08-22 14:44:16,Battery drains fast.,5
14131,1769,2021-09-08 02:01:08,Would not recommend.,3
14132,3510,2020-07-04 21:56:57,Exceeded expectations.,1
14133,2902,2021-04-21 01:30:36,Value for money.,3
14134,1542,2022-11-18 22:33:31,Great product!,5
14135,2092,2024-09-11 22:30:12,Would not recommend.,2
14136,2651,2021-06-01 10:55:26,Customer support was helpful.,1
14137,1732,2022-08-16 05:33:19,Exceeded expectations.,1
14138,92,2024-10-12 02:17:28,Battery drains fast.,3
14139,4855,2022-02-21 15:16:25,Great product!,3
14140,731,2024-10-11 23:35:45,Customer support was helpful.,2
14141,4433,2022-10-22 01:57:24,Great product!,1
14142,3815,2022-05-22 13:04:04,Fantastic performance.,5
14143,700,2021-11-18 18:16:20,Battery drains fast.,5
14144,3015,2022-12-13 07:45:41,Customer support was helpful.,4
14145,2312,2020-12-19 05:25:09,Great product!,5
14146,2017,2022-05-30 03:59:43,User-friendly interface.,4
14147,3491,2020-01-24 11:07:00,Fantastic performance.,4
14148,978,2020-03-08 09:16:07,Fantastic performance.,3
14149,4211,2024-11-05 21:57:49,Battery drains fast.,5
14150,1259,2021-02-24 18:17:20,Battery drains fast.,4
14151,3856,2021-12-12 15:56:24,Great product!,5
14152,1298,2022-05-14 03:08:05,Not as advertised.,5
14153,1979,2020-12-06 00:40:04,User-friendly interface.,5
14154,4130,2024-03-11 13:52:58,Value for money.,2
14155,1733,2021-07-12 23:16:40,Would not recommend.,4
14156,2943,2020-09-13 05:41:30,Not as advertised.,5
14157,2510,2023-05-05 16:55:58,Great product!,3
14158,449,2020-04-18 07:39:23,Value for money.,2
14159,1238,2022-06-15 07:52:08,Value for money.,4
14160,4501,2024-04-10 22:14:06,Value for money.,1
14161,333,2021-07-04 20:06:28,Would not recommend.,4
14162,4324,2024-10-26 01:52:14,User-friendly interface.,2
14163,166,2021-08-31 17:46:41,Fantastic performance.,3
14164,4681,2021-06-01 21:11:30,Fantastic performance.,2
14165,4833,2023-04-10 16:58:14,Great product!,5
14166,4694,2020-09-25 11:07:05,User-friendly interface.,2
14167,4689,2023-10-22 15:36:41,Not as advertised.,1
14168,4028,2023-09-24 08:13:27,Battery drains fast.,1
14169,2775,2024-12-17 22:58:51,Great product!,5
14170,1700,2023-02-02 12:21:28,Battery drains fast.,5
14171,1414,2021-12-23 05:03:25,User-friendly interface.,1
14172,1447,2022-03-22 11:09:52,Exceeded expectations.,3
14173,3483,2024-09-28 19:25:40,Fantastic performance.,2
14174,4745,2021-06-13 09:22:19,Customer support was helpful.,1
14175,1688,2021-10-06 16:04:59,Poor build quality.,5
14176,447,2020-02-03 22:48:02,Great product!,5
14177,3475,2021-08-20 21:12:07,Would not recommend.,3
14178,97,2023-11-11 07:45:48,User-friendly interface.,4
14179,2427,2023-07-23 21:16:43,Great product!,5
14180,2718,2023-08-25 05:56:11,Customer support was helpful.,3
14181,3258,2024-03-24 23:18:22,Great product!,1
14182,4727,2020-01-30 03:12:09,Not as advertised.,4
14183,503,2023-10-15 16:25:59,Customer support was helpful.,1
14184,4384,2020-02-15 07:51:04,Would not recommend.,3
14185,4465,2021-07-07 01:53:21,User-friendly interface.,1
14186,65,2024-03-21 02:02:47,Poor build quality.,2
14187,4258,2024-02-07 01:45:17,Exceeded expectations.,3
14188,662,2020-09-15 06:39:38,Fantastic performance.,4
14189,3490,2024-12-12 03:49:32,Not as advertised.,5
14190,481,2020-08-19 03:29:17,Would not recommend.,1
14191,4663,2024-01-05 14:15:36,Would not recommend.,3
14192,3262,2020-01-13 21:14:48,Not as advertised.,1
14193,406,2024-05-22 20:02:12,Not as advertised.,3
14194,4861,2023-03-22 16:01:00,User-friendly interface.,3
14195,3561,2023-06-27 12:33:14,Great product!,4
14196,3384,2024-01-29 09:39:11,Exceeded expectations.,1
14197,3668,2020-05-10 09:36:09,User-friendly interface.,1
14198,4962,2021-09-05 04:23:32,User-friendly interface.,3
14199,1118,2024-12-21 02:08:43,User-friendly interface.,2
14200,2438,2022-01-12 21:40:04,Poor build quality.,5
14201,3483,2022-07-06 03:59:30,Fantastic performance.,5
14202,3710,2021-07-04 08:21:41,Customer support was helpful.,2
14203,3441,2023-12-22 23:29:42,Battery drains fast.,4
14204,742,2023-09-27 04:50:19,Great product!,2
14205,3240,2021-11-06 18:06:26,Poor build quality.,2
14206,2922,2024-08-15 21:34:10,Great product!,4
14207,1832,2022-06-29 17:11:10,User-friendly interface.,3
14208,4139,2020-11-27 15:19:24,Customer support was helpful.,1
14209,911,2024-12-29 06:29:30,Exceeded expectations.,5
14210,4013,2024-03-08 01:34:57,Not as advertised.,5
14211,4703,2020-04-01 17:26:02,Battery drains fast.,5
14212,1419,2024-09-27 00:56:36,Value for money.,2
14213,4815,2024-10-01 02:14:18,Battery drains fast.,3
14214,4310,2020-01-08 23:35:57,Value for money.,3
14215,4039,2020-04-20 11:39:00,Would not recommend.,2
14216,3640,2023-02-04 00:59:28,Not as advertised.,4
14217,3446,2021-03-24 01:49:12,Battery drains fast.,4
14218,132,2022-10-24 15:46:53,Fantastic performance.,3
14219,2057,2023-01-17 08:58:22,Exceeded expectations.,2
14220,153,2024-10-09 19:07:19,Value for money.,5
14221,2479,2024-07-09 01:00:11,Exceeded expectations.,1
14222,483,2023-03-05 18:53:32,Not as advertised.,3
14223,305,2023-08-24 20:41:08,Battery drains fast.,5
14224,2520,2023-11-07 19:10:58,Exceeded expectations.,3
14225,993,2020-07-15 04:28:28,Customer support was helpful.,1
14226,2238,2021-10-14 10:52:02,Customer support was helpful.,4
14227,2560,2022-06-17 01:42:35,Exceeded expectations.,3
14228,4439,2023-02-04 22:42:26,Poor build quality.,2
14229,715,2021-03-15 06:32:34,User-friendly interface.,4
14230,1710,2022-01-29 08:52:12,Would not recommend.,4
14231,1058,2022-05-27 01:00:49,Great product!,5
14232,471,2022-01-21 17:36:55,Value for money.,2
14233,3466,2024-04-05 12:03:05,Not as advertised.,3
14234,741,2022-08-30 22:15:09,Customer support was helpful.,3
14235,3567,2021-04-26 17:18:08,Customer support was helpful.,2
14236,513,2022-07-10 06:48:01,Poor build quality.,4
14237,3394,2021-05-01 01:12:17,Customer support was helpful.,3
14238,3286,2023-02-11 16:18:22,Not as advertised.,3
14239,3838,2020-07-08 07:20:43,Poor build quality.,3
14240,2193,2021-12-28 09:02:07,Would not recommend.,1
14241,4655,2022-06-30 01:01:03,Customer support was helpful.,2
14242,4888,2020-05-01 17:04:38,User-friendly interface.,1
14243,360,2022-04-05 16:29:57,Great product!,1
14244,285,2020-02-01 22:40:45,Exceeded expectations.,5
14245,3317,2022-03-04 07:49:44,User-friendly interface.,3
14246,3278,2020-10-20 19:28:18,Fantastic performance.,1
14247,2632,2023-05-17 08:17:22,Would not recommend.,2
14248,1758,2021-03-13 06:12:27,Fantastic performance.,5
14249,2775,2023-03-21 21:34:00,User-friendly interface.,5
14250,1523,2023-06-02 14:47:04,Value for money.,4
14251,1246,2021-11-27 11:12:29,Battery drains fast.,4
14252,1413,2022-04-20 07:33:33,Great product!,5
14253,4839,2021-01-12 01:37:36,Customer support was helpful.,2
14254,1417,2021-05-20 11:36:02,Would not recommend.,1
14255,358,2020-04-30 02:13:30,User-friendly interface.,4
14256,3466,2021-05-28 18:08:32,Great product!,1
14257,4136,2024-08-05 21:33:57,Exceeded expectations.,2
14258,2950,2021-07-06 03:14:35,Battery drains fast.,1
14259,3142,2021-06-23 05:39:06,Customer support was helpful.,5
14260,2877,2024-10-14 06:58:43,Would not recommend.,4
14261,4554,2022-06-30 21:42:53,Would not recommend.,2
14262,197,2020-11-25 00:18:29,Value for money.,5
14263,1875,2021-10-11 05:38:12,Battery drains fast.,2
14264,938,2024-06-10 12:58:41,Great product!,4
14265,2195,2022-01-22 08:40:00,Not as advertised.,1
14266,3531,2022-05-15 13:45:56,Battery drains fast.,2
14267,4126,2024-02-20 03:53:06,Would not recommend.,4
14268,390,2022-06-09 03:02:05,User-friendly interface.,5
14269,2927,2022-01-27 00:12:05,Great product!,4
14270,347,2021-01-25 07:26:39,Poor build quality.,1
14271,2845,2023-05-17 20:39:33,Great product!,4
14272,119,2022-10-04 07:21:33,Not as advertised.,5
14273,4616,2023-02-24 22:55:51,User-friendly interface.,5
14274,1239,2021-06-07 18:21:20,Not as advertised.,2
14275,2781,2022-03-19 18:55:38,User-friendly interface.,5
14276,2128,2023-05-07 19:51:04,Would not recommend.,3
14277,2467,2020-05-31 03:36:02,Exceeded expectations.,5
14278,584,2024-04-16 16:32:23,Customer support was helpful.,1
14279,2760,2023-04-05 09:14:35,Not as advertised.,5
14280,1709,2022-10-16 02:11:51,Customer support was helpful.,2
14281,2705,2023-07-30 18:00:07,Poor build quality.,5
14282,4838,2021-12-09 12:27:08,Battery drains fast.,4
14283,672,2023-08-18 14:38:06,Value for money.,4
14284,1772,2020-04-05 17:12:41,Great product!,4
14285,1686,2024-01-01 17:31:05,Customer support was helpful.,3
14286,2078,2021-02-21 17:05:43,Fantastic performance.,2
14287,2486,2023-09-28 09:00:12,Battery drains fast.,4
14288,1697,2020-02-23 03:46:25,Fantastic performance.,4
14289,3602,2020-10-10 06:28:17,Not as advertised.,4
14290,4159,2023-08-08 19:42:16,Battery drains fast.,2
14291,1454,2021-11-20 23:38:37,Customer support was helpful.,4
14292,3207,2024-01-03 09:13:56,Not as advertised.,3
14293,4253,2024-04-03 19:00:02,Exceeded expectations.,4
14294,2991,2021-04-17 05:20:21,Battery drains fast.,1
14295,4873,2021-10-10 18:46:32,Poor build quality.,3
14296,2302,2022-10-20 06:06:16,Customer support was helpful.,1
14297,3259,2020-08-31 11:56:08,Battery drains fast.,4
14298,1351,2023-04-05 14:46:50,Exceeded expectations.,4
14299,4102,2024-05-20 20:02:17,Exceeded expectations.,2
14300,3950,2023-02-28 15:48:45,Fantastic performance.,1
14301,1280,2024-03-23 06:02:34,Not as advertised.,1
14302,821,2020-08-01 10:14:19,Value for money.,5
14303,1344,2022-10-25 10:53:17,Would not recommend.,5
14304,2296,2024-08-28 20:55:53,Would not recommend.,5
14305,4,2021-11-18 12:41:37,Customer support was helpful.,5
14306,2561,2024-08-11 17:43:50,Would not recommend.,1
14307,2554,2023-03-08 05:31:10,Fantastic performance.,2
14308,31,2022-12-14 19:01:23,Not as advertised.,5
14309,1653,2023-07-16 21:21:28,Value for money.,1
14310,1299,2020-10-28 06:52:28,Value for money.,2
14311,4805,2022-11-21 14:42:08,Value for money.,2
14312,886,2020-12-24 13:17:41,Poor build quality.,5
14313,1201,2020-09-13 23:06:46,Would not recommend.,1
14314,3359,2024-08-13 19:10:59,Great product!,3
14315,1980,2024-11-29 01:04:17,Would not recommend.,1
14316,4844,2024-04-06 02:50:30,Battery drains fast.,2
14317,4039,2022-02-17 08:58:16,Would not recommend.,4
14318,2127,2022-03-28 21:05:04,Poor build quality.,5
14319,2291,2023-12-06 09:03:29,Fantastic performance.,2
14320,3895,2020-04-23 04:58:42,Value for money.,3
14321,4597,2022-11-09 10:47:44,User-friendly interface.,3
14322,205,2024-09-21 19:42:23,Battery drains fast.,3
14323,1484,2023-07-03 23:25:11,Would not recommend.,3
14324,2771,2021-03-22 12:33:05,Great product!,1
14325,4429,2021-08-26 20:17:04,Poor build quality.,2
14326,2651,2022-01-26 17:24:49,Battery drains fast.,3
14327,4262,2022-07-08 13:04:44,Would not recommend.,2
14328,2209,2022-08-12 04:36:09,Great product!,2
14329,6,2023-03-25 21:57:08,User-friendly interface.,4
14330,532,2024-04-20 15:58:19,Battery drains fast.,1
14331,2093,2022-02-25 16:53:38,Poor build quality.,4
14332,4553,2022-10-08 05:45:55,Customer support was helpful.,5
14333,227,2023-12-01 01:15:50,Exceeded expectations.,5
14334,2100,2024-08-22 23:59:53,Value for money.,5
14335,4567,2024-12-21 21:05:59,Great product!,4
14336,897,2022-01-04 15:43:30,Fantastic performance.,2
14337,1321,2024-04-17 13:03:14,User-friendly interface.,5
14338,2662,2022-06-30 22:38:08,Fantastic performance.,5
14339,2560,2024-05-21 01:09:59,Value for money.,4
14340,1665,2021-05-25 04:55:26,Would not recommend.,2
14341,1526,2024-10-12 01:25:18,Value for money.,5
14342,3751,2021-06-16 06:41:42,Not as advertised.,1
14343,3655,2023-09-04 11:35:50,Great product!,5
14344,2568,2023-05-15 06:21:07,Poor build quality.,4
14345,4770,2023-11-22 06:00:15,Great product!,4
14346,1097,2023-06-13 09:43:10,Customer support was helpful.,1
14347,3099,2021-03-15 10:07:09,Poor build quality.,2
14348,3241,2021-12-18 09:33:14,Not as advertised.,1
14349,2823,2020-03-01 07:17:28,Would not recommend.,5
14350,2928,2022-11-23 08:28:06,Battery drains fast.,4
14351,4994,2022-07-28 15:19:17,Customer support was helpful.,2
14352,3615,2022-07-14 13:51:48,User-friendly interface.,5
14353,848,2020-12-22 02:36:46,Customer support was helpful.,1
14354,3617,2024-11-10 01:18:01,Fantastic performance.,5
14355,2705,2023-10-18 03:44:46,Not as advertised.,1
14356,3894,2021-04-18 11:54:33,Fantastic performance.,3
14357,3382,2021-12-16 23:52:41,Great product!,3
14358,3072,2023-12-03 07:49:56,Customer support was helpful.,4
14359,2995,2023-04-03 10:33:32,Would not recommend.,2
14360,4743,2020-03-16 15:36:05,Great product!,4
14361,4534,2021-06-08 10:59:49,Battery drains fast.,5
14362,1501,2022-05-30 16:31:39,Not as advertised.,3
14363,2443,2023-01-13 19:04:53,Battery drains fast.,4
14364,1726,2023-05-09 15:35:05,Battery drains fast.,1
14365,1566,2023-01-18 11:52:54,Poor build quality.,2
14366,1744,2022-04-02 07:06:48,Would not recommend.,3
14367,326,2023-05-28 18:42:34,Customer support was helpful.,2
14368,4418,2020-11-02 02:07:06,Not as advertised.,2
14369,2231,2024-10-05 12:21:06,Value for money.,3
14370,2667,2023-10-31 12:53:59,User-friendly interface.,1
14371,1210,2024-07-19 21:08:43,Customer support was helpful.,1
14372,4362,2024-03-08 14:39:52,User-friendly interface.,1
14373,842,2021-02-12 10:00:03,Poor build quality.,2
14374,4425,2023-03-05 05:18:04,Exceeded expectations.,1
14375,3902,2024-05-16 18:51:34,Customer support was helpful.,5
14376,3437,2024-08-15 13:18:19,Customer support was helpful.,5
14377,4779,2022-01-18 16:31:17,Fantastic performance.,1
14378,2072,2023-10-03 08:48:46,User-friendly interface.,1
14379,1285,2024-12-15 16:11:09,Battery drains fast.,3
14380,1379,2023-03-08 23:41:32,Customer support was helpful.,3
14381,2659,2021-04-20 21:09:39,Not as advertised.,4
14382,3562,2020-12-07 01:43:33,Value for money.,2
14383,1888,2022-05-05 05:03:42,Great product!,2
14384,4013,2021-10-18 04:56:05,Great product!,3
14385,1979,2023-06-21 05:06:02,User-friendly interface.,5
14386,4728,2020-09-06 11:15:26,Not as advertised.,4
14387,4417,2023-09-17 00:14:06,Battery drains fast.,3
14388,4299,2022-11-29 09:27:41,Not as advertised.,4
14389,3162,2021-10-29 10:49:32,Would not recommend.,2
14390,2225,2020-02-19 15:16:10,Not as advertised.,2
14391,4723,2020-07-23 11:31:19,Poor build quality.,2
14392,2080,2023-12-26 02:02:32,Great product!,5
14393,4823,2023-06-20 07:17:41,Battery drains fast.,3
14394,954,2020-05-07 21:06:27,Would not recommend.,4
14395,2868,2022-12-09 15:05:59,Great product!,3
14396,2291,2021-12-06 09:17:08,Exceeded expectations.,2
14397,70,2023-09-16 10:25:03,Value for money.,2
14398,1095,2020-12-31 10:55:44,Poor build quality.,3
14399,4254,2022-07-23 12:38:47,Value for money.,1
14400,549,2024-03-07 17:49:41,Poor build quality.,1
14401,1840,2024-01-14 18:10:30,Customer support was helpful.,3
14402,1952,2020-06-30 10:43:15,Poor build quality.,2
14403,1059,2020-03-30 17:49:33,Great product!,4
14404,3552,2024-01-22 03:41:35,Value for money.,1
14405,2508,2024-08-24 17:34:19,Value for money.,3
14406,3908,2023-02-27 12:17:36,Not as advertised.,5
14407,4982,2020-05-15 17:41:05,Value for money.,3
14408,3491,2022-06-09 03:47:30,Battery drains fast.,2
14409,4607,2023-06-19 19:48:25,Not as advertised.,3
14410,4464,2021-03-19 11:22:00,Customer support was helpful.,1
14411,2960,2020-08-28 17:32:20,Great product!,1
14412,883,2023-11-19 19:05:48,Poor build quality.,3
14413,2626,2022-01-06 17:43:33,Fantastic performance.,4
14414,4765,2023-12-28 05:39:41,Would not recommend.,3
14415,2154,2021-02-10 20:28:06,User-friendly interface.,4
14416,4762,2020-06-18 06:23:11,Would not recommend.,1
14417,3567,2021-07-01 23:52:39,Poor build quality.,5
